COD_PLAN,AVANCE_CARRERA,COD_ACCESO,COD_SUBACCESO,CONVOCATORIA,APERTURA,T_DOCUMENTO,GENERO,EDAD,NUMERO_MATRICULAS,PAPA,PROME_ACADE,PBM_CALCULADO,ESTRATO,COD_DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,COD_PROVINCIA,COD_MINICIPIO,COD_NACIONALIDAD,VICTIMAS_DEL_CONFLICTO,DISCAPACIDAD,CARACTER_COLEGIO,PUNTAJE_ADMISION
L006,"52,20",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,00","4,00",11,1,,,20.0,11.0,170,0,0,0,
L006,"58,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,22,9.0,"3,90","3,90",3,1,,,20.0,1.0,170,0,0,1,
L001,"64,80",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,21,10.0,"4,30","4,30",10,2,20.0,400.0,11.0,1.0,170,0,0,1,
L005,"79,70",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,9.0,"4,40","4,40",6,0,20.0,621.0,20.0,60.0,170,0,0,0,
L002,"35,50",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,9.0,"3,60","3,70",3,1,20.0,621.0,17.0,380.0,170,0,0,1,
L005,"48,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"3,60","3,80",16,1,,,20.0,60.0,170,0,0,1,636.56
L003,"93,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,10.0,"4,30","4,30",3,1,20.0,1.0,20.0,1.0,170,0,0,0,
L005,"77,40",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,10.0,"4,20","4,20",2,1,20.0,13.0,20.0,1.0,170,0,0,1,
L001,"64,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,24,9.0,"4,10","4,10",4,0,,,20.0,621.0,170,0,0,1,
L002,"71,60",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,40","4,40",2,1,,,20.0,570.0,170,0,0,1,
L004,"77,30",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,22,10.0,"4,60","4,60",3,1,20.0,1.0,20.0,1.0,170,0,0,1,
L006,"62,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,40","4,40",5,1,,,20.0,750.0,170,0,0,0,
L003,"86,50",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,26,9.0,"4,10","4,10",2,1,,,20.0,750.0,170,0,0,1,
L001,"63,70",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,19,9.0,"3,90","4,00",1,1,,,20.0,60.0,170,0,0,1,
L005,"20,90",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,"2,70","3,00",8,2,20.0,175.0,20.0,175.0,170,0,0,1,
L006,"59,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,20","4,20",12,3,,,20.0,1.0,170,0,0,1,
L003,"37,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,25,10.0,"3,30","3,40",11,2,20.0,1.0,20.0,1.0,170,0,0,1,
L003,"90,80",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,26,10.0,"4,20","4,20",2,1,20.0,750.0,20.0,750.0,170,0,0,0,
L003,"48,20",1,29,2020-1S,2020-1S,TARJETA IDENTIDAD,HOMBRE,21,9.0,"3,50","3,60",1,1,,,47.0,245.0,170,0,0,1,
L001,"55,90",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,40","4,40",1,1,,,20.0,750.0,170,0,0,1,
L001,"68,20",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"4,20","4,20",5,1,,,20.0,570.0,170,0,0,1,
L005,"9,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,8.0,"3,10","3,10",2,1,,,20.0,1.0,170,0,0,0,
L004,"67,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,19,9.0,"4,10","4,10",3,1,20.0,1.0,20.0,1.0,170,0,0,1,
L006,"58,20",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,23,9.0,"4,20","4,20",2,1,,,20.0,621.0,170,0,0,1,
L005,"49,20",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"3,70","3,70",2,1,20.0,1.0,47.0,189.0,170,0,0,1,
L006,"57,70",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,22,9.0,"4,20","4,20",28,3,20.0,1.0,20.0,1.0,170,0,0,0,
L001,"35,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"3,40","3,50",11,1,,,20.0,1.0,170,0,0,0,
L001,"66,50",1,29,2020-1S,2020-1S,TARJETA IDENTIDAD,MUJER,21,9.0,"4,00","4,00",4,1,,,47.0,555.0,170,0,0,1,
L004,"72,70",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,22,9.0,"4,50","4,50",2,1,,,20.0,1.0,170,0,0,1,
L005,"57,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,10","4,10",6,2,,,20.0,1.0,170,0,0,1,
L001,"56,40",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"3,70","3,90",3,0,,,20.0,621.0,170,0,0,1,
L006,"34,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,28,10.0,"3,30","3,30",1,1,20.0,1.0,20.0,1.0,170,0,0,1,
L006,"68,10",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,25,10.0,"3,90","3,90",14,2,20.0,1.0,11.0,1.0,170,0,0,1,
L004,"82,70",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,25,10.0,"4,30","4,30",2,1,20.0,621.0,20.0,621.0,170,0,0,1,
L004,"36,00",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,24,9.0,"3,70","3,80",6,2,20.0,621.0,20.0,32.0,170,0,0,1,
L003,"72,30",1,29,2019-2S,2019-2S,TARJETA IDENTIDAD,HOMBRE,22,10.0,"3,90","3,90",5,2,,,44.0,430.0,170,0,0,1,
L004,"80,70",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,23,10.0,"4,20","4,30",12,1,20.0,621.0,20.0,1.0,170,0,0,1,
L006,"29,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,"4,00","4,00",15,2,,,20.0,1.0,170,0,0,1,540.85
L005,"23,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"3,70","3,70",10,1,,,20.0,1.0,170,0,0,1,423.2
L001,"28,50",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"4,10","4,10",5,2,,,20.0,1.0,170,0,0,1,559.2
L005,"18,10",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,18,5.0,"3,70","3,80",1,1,,,20.0,1.0,170,0,0,1,496.82
L005,"33,90",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"4,00","4,00",5,1,,,20.0,13.0,170,0,0,0,589.62
L002,"24,50",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"3,70","3,70",7,1,,,20.0,621.0,170,0,0,1,374.03
L005,"13,60",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,18,5.0,"3,30","3,50",1,1,,,20.0,1.0,170,0,0,1,444.39
L006,"22,00",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,20,5.0,"3,30","3,40",33,2,,,20.0,1.0,170,0,0,0,471.76
L006,"30,20",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,"4,50","4,50",3,1,20.0,1.0,20.0,1.0,170,0,0,1,571.13
L006,"12,10",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,"3,10","3,20",26,2,20.0,1.0,20.0,1.0,170,0,0,0,504.49
L003,"31,90",3,29,2022-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,21,3.0,"4,20","4,20",5,2,20.0,750.0,20.0,750.0,170,0,0,Nocturno,
L006,"6,00",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,20,4.0,"3,10","3,10",10,1,,,20.0,1.0,170,0,0,1,469.14
L002,"29,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,21,5.0,"4,00","4,00",1,1,,,20.0,621.0,170,0,0,0,427.39
L004,"14,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,4.0,"3,40","3,40",11,1,,,20.0,1.0,170,0,0,1,361.85
L002,"21,90",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,20,5.0,"3,70","3,80",9,1,,,47.0,1.0,170,0,0,1,447.2
L004,"16,70",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,MUJER,18,5.0,"3,00","3,00",4,2,,,20.0,1.0,170,0,FISICA,1,378.52
L006,"53,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"3,80","3,80",33,2,20.0,1.0,20.0,178.0,170,0,0,0,524.23
L004,"47,30",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,"3,90","3,90",4,2,,,20.0,1.0,170,0,0,1,448.21
L004,"47,30",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,21,7.0,"4,30","4,30",2,1,20.0,1.0,20.0,1.0,170,0,0,1,514.04
L006,"51,10",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7.0,"4,50","4,50",40,2,,,20.0,1.0,170,0,0,0,612.25
L006,"24,70",1,29,2021-1S,2021-1S,TARJETA IDENTIDAD,HOMBRE,19,7.0,"3,20","3,40",11,1,,,20.0,1.0,170,0,0,0,571.04
L005,"24,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,19,7.0,"3,30","3,50",3,1,,,20.0,1.0,170,0,0,1,448.15
L005,"55,40",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,19,7.0,"4,00","4,00",2,1,,,20.0,787.0,170,0,0,1,492.48
L002,"59,40",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,21,7.0,"4,20","4,20",1,1,20.0,1.0,2.0,999.0,532,0,0,0,433.4
L003,"46,80",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,"3,90","3,90",1,1,20.0,443.0,20.0,443.0,170,0,0,1,435.45
L002,"56,10",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"4,00","4,00",1,1,,,20.0,1.0,170,0,0,1,410.92
L003,"54,60",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,"4,20","4,20",1,1,,,20.0,1.0,170,0,0,1,428.57
L002,"40,00",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"3,80","3,80",1,1,,,20.0,621.0,170,0,0,1,447.38
L006,"39,60",1,29,2021-1S,2021-1S,TARJETA IDENTIDAD,HOMBRE,20,7.0,"4,00","4,10",32,2,,,20.0,1.0,170,0,0,1,535.29
L003,"53,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"4,30","4,30",5,2,,,20.0,1.0,170,0,0,1,465.43
L001,"40,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,21,7.0,"3,80","3,90",1,1,20.0,1.0,20.0,1.0,170,0,0,1,486.95
L002,"17,40",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,20,7.0,"2,40","2,40",1,1,,,20.0,750.0,170,0,0,1,445.8
L006,"52,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,"4,30","4,30",8,2,,,20.0,1.0,170,0,0,1,618.09
L001,"11,20",1,29,2020-2S,2021-1S,NUMERO DE CEDULA,MUJER,20,4.0,"4,60","4,60",21,1,20.0,621.0,11.0,1.0,170,0,0,1,
L003,"73,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,"4,30","4,30",4,0,,,20.0,228.0,170,0,0,1,
L002,"40,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,24,8.0,"3,50","3,60",3,1,,,20.0,443.0,170,0,0,1,
L003,"61,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,"4,00","4,00",6,1,20.0,1.0,20.0,1.0,170,0,0,1,426.92
L004,"64,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8.0,"4,20","4,20",1,1,,,20.0,1.0,170,0,0,1,
L001,"31,80",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,5.0,"4,00","4,00",8,2,20.0,13.0,20.0,1.0,170,0,0,1,
L005,"56,50",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8.0,"4,10","4,10",9,2,,,44.0,78.0,170,0,0,0,617.69
L003,"70,20",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,24,8.0,"4,00","4,00",5,0,,,20.0,750.0,170,0,0,1,478.46
L006,"53,80",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,"3,90","3,90",1,1,,,20.0,13.0,170,0,0,1,
L003,"36,20",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,25,8.0,"3,40","3,50",3,1,,,20.0,750.0,170,0,0,1,
L003,"56,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,24,8.0,"3,60","3,60",1,1,20.0,750.0,20.0,750.0,170,0,0,1,456.92
L001,"57,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,26,8.0,"4,10","4,10",10,1,,,20.0,60.0,170,0,0,Nocturno,
L003,"61,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,27,8.0,"4,20","4,20",2,1,,,20.0,443.0,170,0,0,1,
L003,"61,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,27,8.0,"4,20","4,20",2,1,,,20.0,443.0,170,0,0,1,
L003,"61,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,27,8.0,"4,20","4,20",2,1,,,20.0,443.0,170,0,0,1,
L001,"58,10",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8.0,"3,90","3,90",1,1,,,20.0,1.0,170,0,0,1,
L006,"36,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,24,7.0,"3,60","3,70",2,1,,,20.0,443.0,170,0,0,1,
L002,"41,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,20,8.0,"3,50","3,60",1,1,20.0,621.0,20.0,621.0,170,0,0,1,409.23
L002,"23,20",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,6.0,"3,20","3,30",3,1,,,20.0,517.0,170,0,0,1,316.39
L004,"40,70",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,22,6.0,"4,30","4,30",1,1,20.0,621.0,23.0,79.0,170,0,0,1,381.21
L001,"38,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,6.0,"4,40","4,40",1,1,,,20.0,1.0,170,0,0,1,473.64
L001,"35,20",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,22,6.0,"4,20","4,30",16,2,,,20.0,1.0,170,0,0,1,560.68
L005,"30,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,6.0,"3,70","3,70",6,2,20.0,1.0,20.0,1.0,170,0,0,0,464.2
L003,"46,10",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,21,6.0,"4,10","4,10",1,1,,,20.0,1.0,170,0,0,1,409.27
L004,"36,70",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,"4,20","4,20",37,2,20.0,1.0,20.0,1.0,170,0,0,0,469.45
L002,"39,40",1,29,2021-2S,2021-2S,TARJETA IDENTIDAD,MUJER,20,6.0,"4,30","4,30",5,2,,,44.0,430.0,170,0,0,1,496.27
L006,"31,90",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,19,6.0,"4,40","4,40",4,1,,,11.0,1.0,170,0,0,1,506.02
L004,"37,30",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,6.0,"4,30","4,30",4,1,,,20.0,750.0,170,0,0,1,461.82
L001,"44,10",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"4,20","4,20",1,1,,,20.0,570.0,170,0,0,1,471.78
L004,"34,70",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,26,6.0,"4,30","4,30",7,2,,,20.0,1.0,170,0,0,1,476.98
L001,"57,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,25,6.0,"4,30","4,30",6,2,20.0,1.0,20.0,1.0,170,0,0,1,454.19
L002,"40,00",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,19,6.0,"3,90","3,90",2,1,20.0,1.0,20.0,1.0,170,0,0,1,568.35
L001,"43,00",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,"4,20","4,20",3,1,,,20.0,1.0,170,0,0,1,530.29
L004,"34,00",1,29,2021-2S,2021-2S,TARJETA IDENTIDAD,MUJER,20,6.0,"3,70","3,80",38,2,,,20.0,1.0,170,0,0,0,463.0
L003,"42,60",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,6.0,"3,80","3,90",1,1,,,20.0,750.0,170,0,0,Nocturno,303.93
L005,"19,80",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,18,4.0,"4,00","4,00",1,1,,,20.0,1.0,170,0,0,1,506.21
L003,"22,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,"4,00","4,00",6,2,20.0,1.0,13.0,600.0,170,0,0,1,317.351
L004,"15,30",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,"3,50","3,60",1,1,,,20.0,1.0,170,0,0,1,419.368
L006,"20,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,19,4.0,"3,90","3,90",3,2,,,20.0,1.0,170,0,0,1,570.324
L005,"17,50",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,18,4.0,"3,90","4,10",16,2,,,11.0,1.0,170,0,0,1,548.96
L004,"21,30",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,"4,20","4,20",3,1,20.0,1.0,8.0,1.0,170,0,0,1,505.323
L003,"24,80",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,19,4.0,"4,10","4,10",1,1,,,68.0,1.0,170,0,0,1,340.053
L005,"15,80",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"3,70","3,70",2,1,,,20.0,1.0,170,0,0,1,450.749
L004,"6,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,23,3.0,"2,90","2,90",4,1,,,20.0,443.0,170,0,0,1,380.266
L004,"21,30",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,19,4.0,"4,30","4,30",20,1,,,20.0,1.0,170,0,0,0,509.979
L003,"22,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,19,4.0,"4,20","4,20",2,1,,,20.0,1.0,170,0,0,1,442.328
L003,"17,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,23,4.0,"3,70","3,70",5,2,,,20.0,1.0,170,0,0,1,337.084
L001,"17,30",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,"3,80","3,80",38,1,,,20.0,1.0,170,0,0,1,432.391
L001,"7,30",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,19,4.0,"3,20","3,20",2,1,,,20.0,750.0,170,0,0,1,397.18
L003,"24,10",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,18,4.0,"4,40","4,40",2,1,20.0,1.0,20.0,1.0,170,0,0,1,400.96
L001,"3,90",1,24,2023-1S,2023-2S,NUMERO DE CEDULA,MUJER,19,2.0,"4,50","4,50",3,1,20.0,1.0,20.0,1.0,170,1,0,1,564.394
L003,"11,30",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,24,3.0,"3,50","3,50",6,2,,,20.0,1.0,170,1,0,0,486.808
L004,"10,70",1,3,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3.0,"4,20","4,20",10,2,20.0,1.0,20.0,1.0,170,0,0,1,475.344
L002,"10,30",1,3,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,18,3.0,"4,10","4,10",1,1,,,20.0,1.0,170,0,0,1,484.198
L005,"13,00",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,19,3.0,"4,30","4,30",3,1,,,20.0,443.0,170,1,0,1,477.117
L004,"11,30",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,18,3.0,"3,40","3,40",37,2,20.0,621.0,20.0,621.0,170,0,0,1,436.538
L003,"11,30",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,30,3.0,"3,90","3,90",4,2,20.0,621.0,44.0,430.0,170,1,0,1,482.35
L003,"11,30",1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,18,3.0,"4,10","4,10",2,1,20.0,1.0,47.0,245.0,170,1,0,1,468.505
L004,"10,70",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,19,3.0,"3,90","3,90",1,1,20.0,1.0,20.0,1.0,170,0,0,1,466.546
L001,"8,90",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,17,3.0,"4,00","4,00",20,2,20.0,1.0,47.0,1.0,170,0,0,0,591.178
L002,"8,40",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,20,3.0,"4,40","4,40",2,1,,,20.0,1.0,170,0,0,0,465.886
L004,"12,70",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,21,3.0,"4,10","4,10",17,2,,,20.0,1.0,170,0,0,0,430.542
L003,"5,00",1,24,2023-1S,2023-2S,NUMERO DE CEDULA,MUJER,19,2.0,"4,20","4,20",3,1,,,20.0,1.0,170,1,0,1,497.055
L003,"11,30",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3.0,"3,90","3,90",2,1,20.0,621.0,20.0,1.0,170,0,0,1,420.568
L001,"10,60",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,"3,90","3,90",3,1,,,20.0,621.0,170,0,0,1,517.614
L002,"9,00",1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,"3,60","3,60",6,1,,,20.0,750.0,170,1,0,1,462.897
L001,"8,90",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,18,3.0,"4,40","4,40",46,2,20.0,1.0,52.0,1.0,170,0,0,0,586.701
L005,"9,60",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,17,3.0,"3,40","3,40",10,2,20.0,1.0,47.0,1.0,170,0,0,1,565.061
L002,"10,30",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,17,3.0,"3,60","3,60",51,2,,,20.0,1.0,170,0,0,0,579.197
L002,"10,30",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3.0,"3,70","3,70",5,0,,,20.0,621.0,170,0,0,1,484.551
L001,"7,80",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,19,3.0,"3,90","3,90",3,1,20.0,1.0,20.0,1.0,170,0,0,1,521.121
L002,"4,50",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2.0,"4,00","4,00",22,1,20.0,750.0,20.0,1.0,170,0,0,1,491.093
L004,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,18,,,,13,2,,,20.0,1.0,170,0,0,0,414.871
L002,"0,00",1,21,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,24,2,,,20.0,1.0,170,0,0,1,532.553
L003,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,53,1,,,20.0,13.0,170,0,0,1,335.134
L002,"0,00",1,24,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,41,2,,,20.0,570.0,170,1,0,1,544.258
L003,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,17,,,,3,1,,,47.0,570.0,170,0,0,1,386.404
L003,"0,00",1,24,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,20,,,,34,1,,,20.0,13.0,170,1,0,1,372.849
L002,"4,50",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,18,2.0,"4,50","4,50",3,1,,,,,862,0,0,1,476.914
L001,"3,90",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,18,2.0,"4,10","4,10",14,1,,,20.0,1.0,170,0,0,1,436.64
L001,"3,90",1,3,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2.0,"3,80","3,80",2,1,,,20.0,1.0,170,0,0,1,447.293
L002,"3,20",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2.0,"3,70","3,70",2,1,,,44.0,420.0,170,0,0,1,321.398
L002,"4,50",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,18,2.0,"4,10","4,10",2,1,20.0,250.0,20.0,32.0,170,0,0,1,366.623
L004,"4,70",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,19,2.0,"4,20","4,20",2,1,,,20.0,443.0,170,1,0,1,376.115
L001,"3,90",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,24,2.0,"3,90","3,90",2,1,20.0,1.0,20.0,1.0,170,1,0,1,423.865
L004,"4,70",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2.0,"3,70","3,70",2,1,,,44.0,430.0,170,0,0,1,513.965
L002,"4,50",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,18,2.0,"4,10","4,10",1,1,,,20.0,750.0,170,1,0,1,376.955
L003,"5,00",1,1,2023-2S,2023-2S,CEDULA EXTRANJERIA,HOMBRE,19,2.0,"4,10","4,10",2,1,,,,,862,0,0,1,430.372
L002,"4,50",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,19,2.0,"3,50","3,50",6,1,,,20.0,443.0,170,1,0,1,363.732
L001,"0,00",1,24,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,22,,,,38,1,,,20.0,1.0,170,1,0,1,453.457
L006,"3,80",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2.0,"4,70","4,70",34,3,,,20.0,1.0,170,0,0,0,705.514
